,movieId,tconst,title,Annee,rating,titleType,isAdult,runtimeMinutes,Action,Adventure,Animation,Biography,Children,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,IMAX,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,original_language,revenue,budget
8696,126921,tt0465997,The Fox and the Hound 2,2006,5.0,video,0.0,69,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,24000000
8697,127052,tt0059550,Operation 'Y' & Other Shurik's Adventures,1965,4.0,movie,0.0,95,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ru,0.0,0
8698,127096,tt2436386,Project Almanac,2015,3.75,movie,0.0,106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,en,32248241.0,12000000
8699,127098,tt4368814,Louis C.K.: Live at The Comedy Store,2015,4.75,tvSpecial,0.0,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8700,127108,tt2381111,Brooklyn,2015,4.25,movie,0.0,117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,62076141.0,11000000
8701,127114,tt3416744,The End of the Tour,2015,4.0,movie,0.0,106,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,3002884.0,0
8702,127116,tt3726704,Experimenter,2015,4.5,movie,0.0,98,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8703,127130,tt2872462,Mistress America,2015,4.0,movie,0.0,84,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,2500431.0,0
8704,127132,tt3346224,Zipper,2015,2.0,movie,0.0,112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,0.0,0
8705,127134,tt1178665,A Walk in the Woods,2015,3.5,movie,0.0,104,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,35991087.0,8000000
8706,127136,tt2273657,True Story,2015,3.25,movie,0.0,99,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,en,4719695.0,0
8707,127146,tt4229236,Kurt Cobain: Montage of Heck,2015,3.0,movie,0.0,145,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8708,127152,tt4257858,Going Clear: Scientology and the Prison of Belief,2015,4.25,movie,0.0,119,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8709,127164,tt4284010,"What Happened, Miss Simone?",2015,3.5,movie,0.0,101,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8710,127172,tt2917506,A Story of Children and Film,2013,3.5,movie,0.0,106,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8711,127180,tt2044056,"Story of Film: An Odyssey, The",2011,4.0,tvMiniSeries,0.0,60,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8712,127184,tt3090634,Eden,2014,4.0,movie,0.0,131,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,en,65460.0,0
8713,127198,tt3850214,Dope,2015,3.75,movie,0.0,103,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,17986781.0,700000
8714,127202,tt2582496,Me and Earl and the Dying Girl,2015,4.0,movie,0.0,105,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8715,127204,tt3844362,The Overnight,2015,3.75,movie,0.0,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,en,1100000.0,0
8716,127212,tt0420293,The Stanford Prison Experiment,2015,4.5,movie,0.0,122,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,643557.0,0
8717,127298,tt1883180,A Pigeon Sat on a Branch Reflecting on Existence,2014,4.0,movie,0.0,101,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sv,0.0,0
8718,127319,tt1850397,The Loft,2014,1.5,movie,0.0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,en,10076790.0,14000000
8719,127323,tt3480796,Vice,2015,1.0,movie,0.0,96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,en,0.0,10000000
8720,127390,tt0888817,Family Guy Presents: Blue Harvest,2007,4.0,tvEpisode,0.0,48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8721,128087,tt0069409,Trinity and Sartana Are Coming,1972,5.0,movie,0.0,102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,it,0.0,0
8722,128089,tt1420554,Kevin Hart: I'm a Grown Little Man,2009,4.5,tvSpecial,0.0,73,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8723,128097,tt3234126,Jim Norton: American Degenerate,2013,4.0,tvSpecial,0.0,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8724,128099,tt3958494,Jim Jefferies: BARE,2014,4.5,tvSpecial,0.0,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8725,128197,tt0102002,Hard Promises,1991,2.0,movie,0.0,95,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
8726,128360,tt3460252,The Hateful Eight,2015,3.75,movie,0.0,168,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,en,155760117.0,44000000
8727,128366,tt3628334,Patton Oswalt: Tragedy Plus Comedy Equals Time,2014,4.0,tvSpecial,0.0,59,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8728,128488,tt2231253,Wild Card,2015,3.0,movie,0.0,92,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,0.0,30000000
8729,128512,tt3622592,Paper Towns,2015,2.0,movie,0.0,109,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,en,85512300.0,12000000
8730,128520,tt0884732,The Wedding Ringer,2015,3.5,movie,0.0,101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,79799880.0,23000000
8731,128542,tt2535470,Wyrmwood,2015,3.5,movie,0.0,98,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,en,0.0,0
8732,128592,tt3181822,The Boy Next Door,2015,1.0,movie,0.0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,en,52425855.0,4000000
8733,128594,tt3007302,Boy Meets Girl,2015,4.0,movie,0.0,95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
8734,128620,tt4226388,Victoria,2015,3.5,movie,0.0,138,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,de,3191998.0,0
8735,128695,tt2650978,The Dark Valley,2014,2.5,movie,0.0,115,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,de,0.0,6350000
8736,128736,tt1571404,I'm Here,2010,3.5,short,0.0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,en,0.0,0
8737,128832,tt2474024,The Last Five Years,2014,3.5,movie,0.0,94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,en,0.0,0
8738,128838,tt2554274,Crimson Peak,2015,3.5,movie,0.0,119,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,74679822.0,55000000
8739,128842,tt3829170,Dragonheart 3: The Sorcerer's Curse,2015,4.0,video,0.0,98,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8740,128852,tt0206636,Chris Rock: Bigger & Blacker,1999,3.75,tvSpecial,0.0,65,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8741,128900,tt0137355,The Natural Love,1996,4.5,movie,0.0,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8742,128902,tt1772382,The Forgotten Space,2010,4.0,movie,0.0,112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8743,128908,tt1466054,Cloudburst,2011,4.0,movie,0.0,93,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8744,128914,tt3500822,Tom Segura: Completely Normal,2014,5.0,tvSpecial,0.0,74,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8745,128944,tt0119310,"Honey, We Shrunk Ourselves",1997,3.5,video,0.0,74,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,0.0,7000000
8746,128968,tt0348124,Stitch! The Movie,2003,4.0,video,0.0,60,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8747,128975,tt2637294,Hot Tub Time Machine 2,2015,3.0,movie,0.0,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,en,12314651.0,14000000
8748,128991,tt3723996,Johnny Express,2014,4.5,short,0.0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,xx,0.0,0
8749,129011,tt0195753,Eddie Izzard: Glorious,1997,3.5,video,0.0,99,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8750,129229,tt2290553,Northmen - A Viking Saga,2014,2.0,movie,0.0,97,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8751,129250,tt2933474,Superfast!,2015,0.5,movie,0.0,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,20000000
8752,129313,tt2392672,Reality,2014,4.0,movie,0.0,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fr,0.0,0
8753,129333,tt2582426,Julia,2014,1.5,movie,0.0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,en,2710.0,0
8754,129354,tt2381941,Focus,2015,3.25,movie,0.0,105,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,153962963.0,50100000
8755,129397,tt2247732,Marvel One-Shot: Item 47,2012,2.75,video,0.0,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,en,0.0,0
8756,129428,tt2555736,The Second Best Exotic Marigold Hotel,2015,3.0,movie,0.0,122,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,85978266.0,10000000
8757,129514,tt0963207,George Carlin: It's Bad for Ya!,2008,5.0,tvSpecial,0.0,70,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8758,129657,tt2401097,Tracers,2015,1.0,movie,0.0,94,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,593683.0,11000000
8759,129659,tt2097298,"McFarland, USA",2015,3.5,movie,0.0,129,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,en,45710059.0,0
8760,129737,tt2358925,Unfinished Business,2015,2.25,movie,0.0,91,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,14431253.0,35000000
8761,129779,tt2636124,Ghost in the Shell Arise - Border 1: Ghost Pain,2013,2.5,movie,0.0,58,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ja,0.0,0
8762,129937,tt2199571,Run All Night,2015,2.0,movie,0.0,114,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,71561644.0,50000000
8763,130050,tt1991031,Digging Up the Marrow,2014,3.0,movie,0.0,89,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,en,0.0,0
8764,130052,tt1780798,Clown,2014,3.5,movie,0.0,100,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8765,130073,tt1661199,Cinderella,2015,4.0,movie,0.0,105,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,543514353.0,95000000
8766,130083,tt2917388,Kidnapping Mr. Heineken,2015,2.0,movie,0.0,95,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,2633527.0,0
8767,130087,tt3203616,The Cobbler,2015,3.75,movie,0.0,99,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8768,130444,tt2418558,Ruby Red,2013,4.0,movie,0.0,122,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,de,0.0,0
8769,130450,tt3332064,Pan,2015,3.0,movie,0.0,111,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,128388320.0,150000000
8770,130452,tt1791682,While We're Young,2014,4.0,movie,0.0,97,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,en,7587485.0,10000000
8771,130482,tt0041968,Too Late for Tears,1949,4.0,movie,0.0,99,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,en,0.0,0
8772,130490,tt2908446,Insurgent,2015,3.0,movie,0.0,119,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,en,295238201.0,110000000
8773,130498,tt0120471,La vérité si je mens !,1997,3.5,movie,0.0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,fr,29456000.0,4000000
8774,130518,tt0468445,The Amazing Screw-On Head,2006,4.5,tvShort,0.0,22,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,0.0,0
8775,130520,tt2224026,Home,2015,3.5,movie,0.0,94,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,368871007.0,135000000
8776,130576,tt2649554,Midnight Special,2015,2.25,movie,0.0,112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,en,6212282.0,18000000
8777,130578,tt2515034,"Gunman, The",2015,4.0,movie,0.0,115,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,13644292.0,40000000
8778,130634,tt2820852,Furious 7,2015,3.25,movie,0.0,137,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,1506249360.0,190000000
8779,130686,tt2118624,The Final Girls,2015,3.0,movie,0.0,88,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8780,130840,tt3395184,Spring,2015,4.5,movie,0.0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,en,49970.0,0
8781,130842,tt4475970,Power/Rangers,2015,4.0,short,0.0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,en,0.0,0
8782,130970,tt0484855,George Carlin: Life Is Worth Losing,2005,5.0,tvSpecial,0.0,75,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8783,130976,tt2182001,Legend No. 17,2013,4.5,movie,0.0,134,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ru,0.0,7720000
8784,130978,tt0087650,Love and Pigeons,1985,5.0,movie,0.0,107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ru,0.0,0
8785,131013,tt2561572,Get Hard,2015,3.25,movie,0.0,100,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,111811453.0,40000000
8786,131023,tt3892434,That Sugar Film,2014,4.5,movie,0.0,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8787,131098,tt2204315,Saving Santa,2013,5.0,video,0.0,83,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,7500000
8788,131104,tt0064146,The Brain,1969,4.5,movie,0.0,115,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fr,0.0,0
8789,131130,tt1114698,Tom and Jerry: A Nutcracker Tale,2007,5.0,video,0.0,47,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8790,131237,tt1595366,What Men Talk About,2010,5.0,movie,0.0,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ru,12005838.0,1950000
8791,131439,tt2393845,Kill Me Three Times,2014,3.0,movie,0.0,90,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,0.0,0
8792,131480,tt2548208,Poker Night,2014,2.0,movie,0.0,104,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,en,0.0,0
8793,131578,tt0107930,Reckless Kelly,1994,2.5,movie,0.0,103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8794,131610,tt0092216,Willy/Milly,1986,5.0,movie,0.0,86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,235262.0,0
8795,131656,tt2872750,Shaun the Sheep Movie,2015,3.0,movie,0.0,85,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,59700000.0,0
8796,131714,tt2493486,Last Knights,2015,3.5,movie,0.0,115,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,3643591.0,0
8797,131724,tt4299972,The Jinx: The Life and Deaths of Robert Durst,2015,5.0,tvMiniSeries,0.0,279,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8798,131739,tt4324274,Batman vs. Robin,2015,3.0,video,0.0,80,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8799,131749,tt2922440,Libre et assoupi,2014,3.0,movie,0.0,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fr,0.0,0
8800,131796,tt2404425,Woman in Gold,2015,4.0,movie,0.0,109,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,61619773.0,11000000
8801,131826,tt4073952,Iliza Shlesinger: Freezing Hot,2015,3.75,tvSpecial,0.0,71,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8802,131920,tt2962876,The Road Within,2014,4.5,movie,0.0,100,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8803,131934,tt0089538,The Malibu Bikini Shop,1986,1.0,movie,0.0,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
8804,132046,tt1964418,Tomorrowland,2015,2.5,movie,0.0,130,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,en,209154322.0,190000000
8805,132084,tt0113638,Let It Be Me,1995,2.5,movie,0.0,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
8806,132153,tt2656588,Buzzard,2015,5.0,movie,0.0,97,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,13684.0,0
8807,132157,tt3450650,Paul Blart: Mall Cop 2,2015,3.0,movie,0.0,94,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,107597242.0,38000000
8808,132333,tt3149640,Seve,2014,5.0,movie,0.0,124,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,en,0.0,0
8809,132335,tt3365778,Breathe,2014,1.0,movie,0.0,91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fr,0.0,0
8810,132362,tt0124770,Patlabor 2: The Movie,1993,3.5,movie,0.0,113,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ja,0.0,0
8811,132422,tt3104930,Da Sweet Blood of Jesus,2014,3.25,movie,0.0,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,en,0.0,0
8812,132424,tt2726560,The Longest Ride,2015,1.75,movie,0.0,123,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,63013281.0,34000000
8813,132454,tt1555440,Girltrash: All Night Long,2014,3.5,movie,0.0,86,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8814,132462,tt3622332,Sword of Vengeance,2014,1.0,movie,0.0,87,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8815,132488,tt2404299,Lovesick,2014,2.0,movie,0.0,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
8816,132496,tt1772288,Danny Collins,2015,4.5,movie,0.0,106,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,10835752.0,10000000
8817,132584,tt0327698,The Even Stevens Movie,2003,3.5,tvMovie,0.0,93,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8818,132618,tt2044801,Kite,2014,1.5,movie,0.0,90,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,en,0.0,0
8819,132660,tt3064298,Man Up,2015,3.75,movie,0.0,88,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
8820,132796,tt2126355,San Andreas,2015,2.0,movie,0.0,114,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,470490832.0,110000000
8821,132800,tt2788716,Welcome to Me,2014,3.0,movie,0.0,87,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8822,132888,tt3098812,Comedy Central Roast of James Franco,2013,3.0,tvSpecial,0.0,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8823,133115,tt3699674,We Could Be King,2014,4.0,movie,0.0,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,en,0.0,0
8824,133195,tt2679042,Hitman: Agent 47,2015,1.5,movie,0.0,96,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,81967450.0,35000000
8825,133217,tt4312536,B/W,2015,3.5,movie,0.0,92,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ru,358590.0,0
8826,133281,tt3623726,Ricki and the Flash,2015,2.0,movie,0.0,101,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,en,41325328.0,18000000
8827,133365,tt3155242,Partisan,2015,2.0,movie,0.0,94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,0.0,0
8828,133377,tt3327624,Infini,2015,1.5,movie,0.0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,en,0.0,0
8829,133419,tt2848292,Pitch Perfect 2,2015,3.5,movie,0.0,115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,en,287506194.0,29000000
8830,133545,tt2980472,Just Before I Go,2014,1.0,movie,0.0,95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
8831,133645,tt2402927,Carol,2015,4.0,movie,0.0,118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,40272135.0,11800000
8832,133712,tt0076727,Office Romance,1977,3.75,movie,0.0,159,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ru,0.0,0
8833,133716,tt0055400,Bootleggers,1961,4.5,short,0.0,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ru,0.0,0
8834,133771,tt3464902,The Lobster,2015,4.0,movie,0.0,119,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,en,15656193.0,4000000
